dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,action.order.ltm.action,action.order.stm.action,action.weight.ltm,action.weight.stm,action.weight.ltm.action,action.weight.stm.action,action.probability,action.information.content,action.entropy,action.0,action.1,action.2,action.3,action.4,action.5,probability,information.content,entropy,information.gain,
33,67,14,"m66",0,0,1,1,1,2,2,1,1,1,4,4,0,4,6,4,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,8,1,0.997642,0.0023580908,1.0,1.0,0.8552113,0.22564715,0.8868698,0.007996065,0.8552113,0.026227418,0.06345594,0.015985258,0.030231414,0.8552113,0.22564715,0.8868698,0.108009756,
33,67,15,"m66",0,0,1,1,1,2,2,1,1,1,4,4,0,4,6,4,0,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,336,13,1,0.53073806,0.46926194,1.0,1.0,0.08255089,3.5985725,2.0152283,0.054287434,0.51034194,0.05504697,0.22177005,0.07600271,0.08255089,0.08255089,3.5985725,2.0152283,0.39250675,
33,68,1,"m67",2,0,0,2,1,1,2,2,1,2,1,4,3,2,3,6,2,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.8327114,0.16728857,1.0,1.0,0.08563043,3.5457325,2.2239914,0.08563043,0.45990765,0.13222067,0.15098035,0.08563043,0.08563043,0.08563043,3.5457325,2.2239914,NA,
33,68,2,"m67",5,1,1,2,2,1,1,1,1,2,1,4,3,2,3,6,3,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8897605,0.110239476,1.0,1.0,0.33597836,1.5735598,1.7601418,0.0043080165,0.418348,0.2003269,0.33597836,0.03734494,0.0036938905,0.33597836,1.5735598,1.7601418,0.6695259,
33,68,3,"m67",3,1,1,1,2,2,1,1,2,1,1,4,3,2,3,6,0,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,2,0,0.94467187,0.055328157,1.0,1.0,0.19727065,2.3417518,1.6716926,3.9883662e-4,0.57125455,0.1603594,0.19727065,0.05706141,0.013655164,0.19727065,2.3417518,1.6716926,0.11937444,
33,68,4,"m67",2,1,1,1,2,2,1,1,2,1,1,4,3,4,4,6,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,3,1,0.8880797,0.11192032,1.0,1.0,0.65314573,0.6145232,1.6606436,0.022576815,0.65314573,0.09037588,0.12110644,0.07974011,0.0330551,0.65314573,0.6145232,1.6606436,0.11382984,
33,68,5,"m67",4,1,1,2,2,1,1,1,1,2,1,4,3,4,4,6,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,4,0,0.95727164,0.042728364,1.0,1.0,0.07567815,3.7239795,1.5919228,0.019495448,0.66165733,0.07567815,0.15810084,0.05208275,0.03298548,0.07567815,3.7239795,1.5919228,0.018248055,
33,68,6,"m67",3,1,1,1,1,1,1,1,1,1,1,4,3,4,4,5,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,5,0,0.97076917,0.029230764,1.0,1.0,0.5620879,0.8311324,1.5418655,0.003330459,0.5620879,0.0093127005,0.007796225,0.16433449,0.2531383,0.5620879,0.8311324,1.5418655,0.9372697,
33,68,7,"m67",2,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,5,1,0.99759907,0.002400929,1.0,1.0,0.8097678,0.30441985,0.97967947,0.0029674494,0.8097678,0.00915146,0.032415323,0.12682551,0.018872567,0.8097678,0.30441985,0.97967947,0.69827485,
33,68,8,"m67",1,1,0,1,1,1,1,1,1,1,1,4,3,3,4,3,3,1,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,7,1,0.90674365,0.0932563,1.0,1.0,0.57267386,0.80421436,1.7235532,0.011967241,0.57267386,0.026998447,0.10367946,0.23466957,0.05001149,0.57267386,0.80421436,1.7235532,0.19096294,
33,68,9,"m67",0,1,0,1,1,1,1,1,1,1,5,4,3,3,4,2,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,7,1,0.8152529,0.18474706,1.0,1.0,0.38483387,1.3776923,1.9183977,0.013622719,0.38483387,0.033880696,0.101978526,0.39381292,0.07187126,0.38483387,1.3776923,1.9183977,0.11837509,
33,68,10,"m67",1,0,0,1,1,1,1,1,1,1,1,4,0,3,4,2,3,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,7,1,0.40837213,0.5916279,1.0,0.99999994,0.13536145,2.885111,2.2834506,0.053097088,0.42021495,0.14462808,0.14564073,0.13536145,0.10105773,0.13536145,2.885111,2.2834506,0.3724661,
33,68,11,"m67",2,0,1,1,1,1,1,1,1,1,1,4,0,3,4,2,0,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,8,0,0.9118638,0.08813615,1.0,1.0,0.21867225,2.193158,1.892869,0.026265064,0.23471966,0.46876028,0.21867225,0.026265064,0.025317764,0.21867225,2.193158,1.892869,0.59823906,
33,68,12,"m67",1,0,1,1,1,1,1,1,1,1,1,4,0,3,5,2,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,8,1,0.99643487,0.003565143,1.0,1.0,0.73958296,0.4352161,1.07903,3.335999e-4,0.73958296,0.0046543716,0.20827915,0.011660214,0.035489623,0.73958296,0.4352161,1.07903,2.9297822,
33,68,13,"m67",0,0,1,1,1,2,2,1,1,1,2,4,0,3,6,2,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,9,1,0.9848272,0.015172777,1.0,1.0,0.6376222,0.6492263,1.2982584,0.001088589,0.6376222,0.016533967,0.29744962,0.02513761,0.02216808,0.6376222,0.6492263,1.2982584,0.053287305,
33,68,14,"m67",4,0,1,2,1,1,2,2,1,2,1,4,0,3,6,2,1,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,10,1,0.906122,0.093877986,1.0,1.0,0.23568296,2.0850806,1.6846008,0.003887457,0.5873956,0.05056095,0.23568296,0.060037524,0.062435515,0.23568296,2.0850806,1.6846008,0.08200649,
33,68,15,"m67",3,0,1,2,1,1,4,2,1,2,1,4,0,3,6,3,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,336,6,1,0.9999977,2.3878576e-6,1.0,1.0,0.9490515,0.07544172,0.3538525,4.3846347e-4,0.9490515,0.0010015155,0.0013058066,0.015813781,0.032386996,0.9490515,0.07544172,0.3538525,1.8330328,
33,68,16,"m67",2,0,1,2,1,1,2,4,1,2,1,4,0,4,6,4,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,360,10,1,0.99728715,0.0027129096,1.0,1.0,0.8122036,0.3000867,1.0316212,0.0027357864,0.8122036,0.08568286,0.009233481,0.057032816,0.033111457,0.8122036,0.3000867,1.0316212,0.17162934,
33,68,17,"m67",0,0,1,1,1,2,2,1,1,1,4,4,0,4,6,4,0,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,384,11,1,0.9946996,0.005300374,0.99999994,1.0,0.13987403,2.8378,1.1214314,5.056907e-4,0.77099174,0.13987403,0.010686524,0.027229419,0.050712515,0.13987403,2.8378,1.1214314,0.04562085,
33,68,18,"m67",0,0,1,1,1,2,2,1,1,1,4,4,0,4,6,4,0,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,408,7,1,0.9969081,0.0030918703,0.99999994,1.0,0.7788182,0.3606415,1.026861,0.0014078099,0.13821356,0.004048593,0.00334618,0.07416571,0.7788182,0.7788182,0.3606415,1.026861,2.404694,
33,69,1,"m68",3,1,1,1,1,1,5,1,1,1,1,4,3,1,3,3,0,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.8338877,0.16611232,1.0,1.0,0.08546162,3.5485797,2.2212524,0.08546162,0.46140516,0.13273384,0.14947619,0.08546162,0.08546162,0.08546162,3.5485797,2.2212524,NA,
33,69,2,"m68",2,1,1,1,1,1,1,5,1,1,1,4,3,3,4,3,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8956462,0.104353786,1.0,1.0,0.42757273,1.2257583,1.7419564,0.0041593416,0.42757273,0.2002363,0.33121914,0.033216875,0.0035956015,0.42757273,1.2257583,1.7419564,0.68022215,
33,69,3,"m68",0,1,0,1,1,1,1,1,1,1,5,4,3,3,4,3,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,2,0,0.9834136,0.016586384,1.0,1.0,0.09827475,3.3470352,1.3603156,1.0707668e-4,0.71226025,0.09827475,0.109974556,0.07023799,0.009145417,0.09827475,3.3470352,1.3603156,0.39888525,
33,69,4,"m68",2,0,0,1,1,1,1,1,1,1,1,4,0,3,4,3,3,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,3,0,0.9961749,0.0038251413,1.0,1.0,0.26912346,1.8936598,1.1331673,0.0010058226,0.6821045,0.0027001796,0.0021534297,0.26912346,0.04291259,0.26912346,1.8936598,1.1331673,1.0212543,
33,69,5,"m68",2,0,1,1,1,1,1,1,1,1,1,4,0,3,4,3,0,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,4,0,0.84056014,0.1594398,0.99999994,1.0,0.22358227,2.1611223,2.1412659,0.05394332,0.42112237,0.19740613,0.22358227,0.05394332,0.05000268,0.22358227,2.1611223,2.1412659,1.0522187,
33,69,6,"m68",1,0,1,1,1,1,1,1,1,1,1,4,0,3,5,3,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,5,0,0.99348253,0.0065174396,1.0,1.0,0.7391971,0.43596905,1.2665501,9.824091e-4,0.7391971,0.012842482,0.110597216,0.03397818,0.1024026,0.7391971,0.43596905,1.2665501,0.9594182,
33,69,7,"m68",0,0,1,1,1,2,2,1,1,1,2,4,0,3,6,3,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,6,1,0.99727744,0.0027225963,1.0,1.0,0.7848082,0.34958795,1.0616199,8.602967e-4,0.7848082,0.013775162,0.14198123,0.019448511,0.039126538,0.7848082,0.34958795,1.0616199,0.0646678,
33,69,8,"m68",3,0,1,2,1,1,2,2,1,2,1,4,0,3,6,3,1,3,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,7,1,0.88658744,0.11341257,1.0,1.0,0.15043294,2.7328076,1.909672,0.0070517934,0.55304116,0.08831371,0.15043294,0.096840784,0.10431966,0.15043294,2.7328076,1.909672,0.24451324,
33,69,9,"m68",2,0,1,2,1,1,2,2,1,2,1,4,0,4,6,4,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,8,1,0.97843343,0.02156655,1.0,1.0,0.66718084,0.5838502,1.3818287,0.00388603,0.66718084,0.00875914,0.011288348,0.13347988,0.17540571,0.66718084,0.5838502,1.3818287,0.58978915,
33,69,10,"m68",1,0,1,2,1,1,4,2,1,2,1,4,0,4,6,5,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,9,1,0.96784973,0.03215028,1.0,1.0,0.6656686,0.58712393,1.5576943,0.007533065,0.6656686,0.10015447,0.024788152,0.13682744,0.065028384,0.6656686,0.58712393,1.5576943,0.20120494,
33,69,11,"m68",0,0,1,2,1,2,2,4,1,2,2,4,0,4,6,6,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,8,1,0.96159613,0.038403876,1.0,0.99999994,0.66279674,0.5933616,1.5507281,0.006346046,0.66279674,0.11700333,0.0136374505,0.10495682,0.09525959,0.66279674,0.5933616,1.5507281,0.021445777,
33,69,12,"m68",0,0,1,1,2,2,2,1,2,1,4,4,0,4,6,6,0,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,10,1,0.95386624,0.04613377,1.0,1.0,0.12592545,2.989358,1.5574594,0.007768585,0.6552113,0.12592545,0.024000863,0.04291352,0.14418027,0.12592545,2.989358,1.5574594,0.064094156,
33,69,13,"m68",0,0,1,1,2,2,2,1,2,1,4,4,0,4,6,6,0,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,8,1,0.9951128,0.004887224,1.0,1.0,0.74282086,0.42891377,1.1426178,0.002307755,0.1622697,0.006191264,0.0049618827,0.0814486,0.74282086,0.74282086,0.42891377,1.1426178,1.5541148,
33,70,1,"m69",4,0,1,5,1,1,1,1,1,5,1,2,1,1,2,2,0,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.8323349,0.16766517,1.0,1.0,0.085822985,3.5424922,2.225012,0.085822985,0.45967284,0.13318586,0.14967231,0.085822985,0.085822985,0.085822985,3.5424922,2.225012,NA,
33,70,2,"m69",1,1,0,1,1,1,5,1,1,1,1,2,1,1,2,2,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8934974,0.10650257,1.0,1.0,0.2063815,2.2766144,1.7479192,0.004215,0.42608446,0.2063815,0.3263033,0.033382777,0.0036328863,0.2063815,2.2766144,1.7479192,0.67946094,
33,70,3,"m69",0,1,0,1,1,2,2,5,1,1,2,2,1,1,2,1,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,2,0,0.9461109,0.053889107,0.99999994,1.0,0.60216516,0.7317688,1.6748683,6.2319625e-4,0.60216516,0.13579135,0.1581528,0.08114604,0.022121442,0.60216516,0.7317688,1.6748683,0.2123448,
33,70,4,"m69",0,1,0,1,2,2,1,1,2,1,5,2,1,1,2,1,2,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,3,0,0.9822507,0.017749311,1.0,1.0,0.10571898,3.2416937,1.4326776,0.002408693,0.7023986,0.10571898,0.07038142,0.09985,0.019242289,0.10571898,3.2416937,1.4326776,0.07896571,
33,70,5,"m69",1,0,0,1,2,2,1,1,2,1,1,2,0,1,2,1,2,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,4,1,0.9499346,0.050065447,1.0,1.0,0.21521547,2.2161462,1.4565094,0.0034679065,0.6197435,0.010377738,0.007479712,0.21521547,0.14371566,0.21521547,2.2161462,1.4565094,0.54079336,
33,70,6,"m69",5,0,1,2,2,1,1,1,1,2,1,2,0,1,2,1,1,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,5,0,0.79691607,0.20308392,1.0,1.0,0.20820373,2.2639322,2.2221158,0.06846988,0.4115639,0.20820373,0.18223153,0.06846988,0.061060958,0.20820373,2.2639322,2.2221158,0.80477554,
33,70,7,"m69",4,0,1,1,1,1,1,1,1,1,1,2,0,1,2,2,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,6,1,0.99896353,0.001036407,1.0,1.0,0.8031951,0.31617758,0.8981632,1.5911345e-4,0.8031951,0.15295741,0.0018001263,0.0051407823,0.03591629,0.8031951,0.31617758,0.8981632,1.8111286,
33,70,8,"m69",3,0,1,1,1,1,1,1,1,1,1,2,0,1,2,3,1,1,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,7,1,0.995351,0.004648997,1.0,0.99999994,0.7092535,0.49562675,1.049509,2.8682197e-4,0.7092535,0.2602213,0.0035478876,0.0061637736,0.020526707,0.7092535,0.49562675,1.049509,0.052620187,
33,70,9,"m69",2,0,1,1,1,1,1,1,1,1,1,2,0,2,2,4,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,8,1,0.87860405,0.12139595,1.0,1.0,0.58602387,0.7709686,1.8071196,0.0065001342,0.58602387,0.13013534,0.05746851,0.079960205,0.13991189,0.58602387,0.7709686,1.8071196,0.36026418,
33,70,10,"m69",1,0,1,1,1,1,1,1,1,1,1,2,0,2,2,5,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,9,1,0.97405994,0.025940044,1.0,0.99999994,0.6471265,0.6278804,1.2847831,0.0012364648,0.6471265,0.28137973,0.012718255,0.008458141,0.04908103,0.6471265,0.6278804,1.2847831,0.3825644,
33,70,11,"m69",0,0,1,1,1,2,4,1,1,1,2,2,0,2,2,6,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,9,1,0.83820784,0.16179214,1.0,1.0,0.30070278,1.7335899,1.6843379,0.00595443,0.30070278,0.5384396,0.04495133,0.02598672,0.08396518,0.30070278,1.7335899,1.6843379,0.37440166,
33,70,12,"m69",4,0,1,1,2,4,1,1,2,1,1,2,0,2,2,6,0,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,8,1,0.99991196,8.801885e-5,0.99999994,1.0,0.9216655,0.117684856,0.51139665,1.8391412e-4,0.006787001,0.9216655,0.03010032,0.0016916789,0.03947121,0.9216655,0.117684856,0.51139665,1.4768701,
33,70,13,"m69",3,0,1,1,2,2,1,1,4,1,1,2,0,2,3,6,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,8,1,0.9996643,3.3567817e-4,0.99999994,1.0,0.8863799,0.17400293,0.68296504,0.002695969,0.8863799,0.008350967,0.0063284053,0.07255583,0.023519253,0.8863799,0.17400293,0.68296504,6.2941794,
33,70,14,"m69",0,0,1,1,1,2,2,1,1,1,4,2,0,2,3,6,1,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,10,1,0.9875518,0.012448225,1.0,0.99999994,0.039308146,4.669028,0.9026423,0.008513112,0.8541426,0.019836538,0.039308146,0.056524146,0.021675453,0.039308146,4.669028,0.9026423,0.04471157,
33,70,15,"m69",0,0,1,1,1,2,2,1,1,1,4,2,0,2,3,6,1,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,336,8,0,0.96544194,0.034558132,0.99999994,1.0,0.40771535,1.2943659,1.5961784,0.0038528848,0.43742678,0.008756303,0.010947761,0.13130087,0.40771535,0.40771535,1.2943659,1.5961784,0.7697593,
33,71,1,"m70",4,1,1,1,2,2,1,1,2,1,1,1,1,4,6,5,3,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.83180606,0.168194,1.0,1.0,0.08591332,3.5409741,2.2262616,0.08591332,0.45905274,0.13336046,0.14984687,0.08591332,0.08591332,0.08591332,3.5409741,2.2262616,NA,
33,71,2,"m70",5,1,1,2,2,1,1,1,1,2,1,1,1,4,6,5,2,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8905833,0.1094167,1.0,1.0,0.20552449,2.2826178,1.7563823,0.004291055,0.4162025,0.20552449,0.33545035,0.03484814,0.0036835382,0.20552449,2.2826178,1.7563823,0.6811229,
33,71,3,"m70",4,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,2,0,0.95590097,0.044099037,0.99999994,1.0,0.62630945,0.67505246,1.6180221,6.1370904e-4,0.62630945,0.1281199,0.14746532,0.07598717,0.021504445,0.62630945,0.67505246,1.6180221,0.25596267,
33,71,4,"m70",3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,3,0,0.9793056,0.020694453,1.0,1.0,0.6896431,0.53607816,1.4672838,0.0023577572,0.6896431,0.11477651,0.07197857,0.10212905,0.019115021,0.6896431,0.53607816,1.4672838,0.055924196,
33,71,5,"m70",2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,4,1,0.9284525,0.07154743,1.0,1.0,0.67747986,0.56175005,1.5171075,0.004366448,0.67747986,0.09535462,0.066180356,0.13093059,0.025688084,0.67747986,0.56175005,1.5171075,0.01027235,
33,71,6,"m70",1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,3,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,5,1,0.36076823,0.6392318,1.0,1.0,0.062348988,4.00349,1.5579069,0.03047141,0.68884283,0.12710428,0.062348988,0.048310753,0.042921796,0.062348988,4.00349,1.5579069,0.10696396,
33,71,7,"m70",0,1,1,1,1,1,1,1,1,1,5,1,1,2,3,4,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,6,0,0.9828,0.017199956,1.0,1.0,0.64698666,0.6281921,1.4214298,0.004115364,0.64698666,0.008516076,0.011919558,0.13343774,0.19502461,0.64698666,0.6281921,1.4214298,0.6302586,
33,71,8,"m70",3,0,1,1,1,1,1,1,1,1,1,1,0,2,3,4,3,4,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,7,1,0.8715633,0.12843677,1.0,1.0,0.14296563,2.8062596,1.7012534,0.01821273,0.63154674,0.09386488,0.07972668,0.14296563,0.033683307,0.14296563,2.8062596,1.7012534,0.43237597,
33,71,9,"m70",2,0,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,7,0,0.9814801,0.018519852,1.0,1.0,0.24158853,2.049376,1.4661589,0.012398759,0.24158853,0.091546655,0.62975883,0.012398759,0.012308505,0.24158853,2.049376,1.4661589,1.2045265,
33,71,10,"m70",1,0,1,1,1,1,1,1,1,1,1,1,0,1,3,2,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,7,1,0.8369962,0.16300379,1.0,1.0,0.5045131,0.9870364,1.9553733,0.001383484,0.5045131,0.13437444,0.19314994,0.078856975,0.08772192,0.5045131,0.9870364,1.9553733,0.7377126,
33,71,11,"m70",2,0,1,1,1,1,1,1,1,1,1,1,0,1,3,2,2,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,8,1,0.8107166,0.1892834,1.0,1.0,0.2287787,2.1279755,1.9464527,0.0014984444,0.46486935,0.2287787,0.18631123,0.048076514,0.07046569,0.2287787,2.1279755,1.9464527,0.050311342,
33,71,12,"m70",1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,9,1,0.94073904,0.059261028,1.0,1.0,0.5891594,0.76327,1.5920267,0.007564419,0.5891594,0.020928761,0.015547438,0.1350043,0.23179556,0.5891594,0.76327,1.5920267,1.1018507,
33,71,13,"m70",0,0,1,1,1,2,2,1,1,1,4,1,0,1,1,2,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,8,1,0.9320273,0.0679728,1.0,1.0,0.29018295,1.7849653,1.7419059,0.004432388,0.29018295,0.009994439,0.13154717,0.058741402,0.5051016,0.29018295,1.7849653,1.7419059,0.4837984,
33,71,14,"m70",0,0,1,1,1,2,2,1,1,1,4,1,0,1,1,2,2,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,7,1,0.99781984,0.0021801197,1.0,1.0,0.04639118,4.4300056,0.99026763,0.0042436556,0.82834625,0.00974163,0.0656483,0.04562896,0.04639118,0.04639118,4.4300056,0.99026763,1.4547372,
33,72,1,"m71",2,0,0,1,1,1,1,1,1,1,1,1,3,2,2,4,1,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.830904,0.16909598,1.0,1.0,0.086220585,3.535824,2.228453,0.086220585,0.45807135,0.13262448,0.1506424,0.086220585,0.086220585,0.086220585,3.535824,2.228453,NA,
33,72,2,"m71",1,0,1,1,1,1,1,1,1,1,1,1,3,2,2,4,2,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.88915783,0.11084214,1.0,1.0,0.3353162,1.5764059,1.7617975,0.0043288325,0.41764104,0.20157015,0.3353162,0.037435133,0.0037086373,0.3353162,1.5764059,1.7617975,0.67433393,
33,72,3,"m71",3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,3,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,2,0,0.94647354,0.053526483,1.0,1.0,0.19148004,2.3847342,1.6642525,3.93348e-4,0.5821766,0.14650926,0.19148004,0.06579938,0.013641362,0.19148004,2.3847342,1.6642525,0.14124481,
33,72,4,"m71",2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,3,1,0.87852025,0.121479735,0.99999994,1.0,0.6400798,0.64367634,1.6989486,0.025007712,0.6400798,0.08328761,0.12779233,0.09139529,0.03243719,0.6400798,0.64367634,1.6989486,0.10085236,
33,72,5,"m71",2,1,0,1,1,1,1,1,1,1,1,1,3,1,2,3,0,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,4,0,0.9573062,0.042693738,0.99999994,1.0,0.14787321,2.7575674,1.5926398,0.020158423,0.6658458,0.078156196,0.14787321,0.05385746,0.034108877,0.14787321,2.7575674,1.5926398,0.019446976,
33,72,6,"m71",1,1,0,1,1,1,1,1,1,1,1,1,3,1,3,3,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,5,1,0.90337425,0.09662571,1.0,0.99999994,0.5632799,0.828076,1.6225934,0.0063516335,0.5632799,0.011327636,0.018757619,0.202678,0.19760521,0.5632799,0.828076,1.6225934,0.66313046,
33,72,7,"m71",0,1,0,1,1,1,1,1,1,1,5,1,3,3,4,3,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,5,1,0.94838935,0.05161064,1.0,1.0,0.25749943,1.9573588,1.4446726,0.012227628,0.25749943,0.040242594,0.029462218,0.6401415,0.02042669,0.25749943,1.9573588,1.4446726,0.9078593,
33,72,8,"m71",2,0,0,1,1,1,1,1,1,1,1,1,0,3,4,3,0,4,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,5,1,0.69260776,0.30739218,1.0,1.0,0.06398655,3.9660873,1.9925661,0.055516347,0.55479467,0.10836937,0.13258976,0.06398655,0.08474337,0.06398655,3.9660873,1.9925661,1.6516852,
33,72,9,"m71",2,0,1,1,1,1,1,1,1,1,1,1,0,3,4,3,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,6,0,0.9990253,9.746793e-4,1.0,1.0,0.8205203,0.2853891,0.89768845,0.0031457103,0.051518913,0.8205203,0.11852929,0.0031457103,0.0031401499,0.8205203,0.2853891,0.89768845,2.5181208,
33,72,10,"m71",1,0,1,1,1,1,1,1,1,1,1,1,0,3,4,2,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,7,0,0.99997973,2.0256068e-5,1.0,1.0,0.9124988,0.13210547,0.53995717,1.0464398e-4,0.9124988,0.0358131,0.0011466886,0.0032855882,0.047125272,0.9124988,0.13210547,0.53995717,4.289594,
